HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
5638573,17.0276603699,0.752314090729,6686,1
5641709,1.89046931267,0.0835244879127,6686,2
16528505,0.827339053154,0.0365533940494,6686,3
16536960,0.61899971962,0.0273485723883,6686,4
16544055,0.561630010605,0.0248138699681,6686,5
32531311,0.544579863548,0.024060562253,6686,6
5641946,0.456879168749,0.0201857816428,6686,7
16540142,0.198282629251,0.00876049976796,6686,8
5624027,0.183567330241,0.00811034999788,6686,9
32519296,0.17205414176,0.00760167557746,6686,10
5604682,0.106305390596,0.00469677196816,6686,11
32557534,0.0302831921726,0.00133796839509,6686,12
7692147,0.015662709251,0.000692007946782,6686,13
