HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
7975397,20.2766113281,0.758996129036,1158,1
7975390,4.47315502167,0.167439594865,1158,2
16467536,0.832426786423,0.0311594828963,1158,3
16471027,0.545493423939,0.0204189643264,1158,4
16544252,0.415245473385,0.015543510206,1158,5
8321051,0.172103822231,0.0064422073774,1158,6
