HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
33261220,12.3649835587,0.534805297852,5122,1
35863108,2.02746701241,0.0876911878586,5122,2
33265204,1.21539008617,0.052567563951,5122,3
35875572,1.10755646229,0.047903586179,5122,4
35902717,0.837371706963,0.0362176634371,5122,5
32872640,0.785802960396,0.0339872352779,5122,6
33267284,0.767469227314,0.033194269985,5122,7
33278604,0.595386326313,0.0257514100522,5122,8
33261222,0.540868222713,0.0233934149146,5122,9
35928432,0.508084237576,0.0219754558057,5122,10
32880192,0.369958996773,0.0160013176501,5122,11
33261215,0.32667273283,0.0141291180626,5122,12
33275168,0.320804417133,0.01387530379,5122,13
32892033,0.308041632175,0.0133232930675,5122,14
32894621,0.278829663992,0.0120598282665,5122,15
35926024,0.235209211707,0.0101731745526,5122,16
35984347,0.219016462564,0.00947281159461,5122,17
35893899,0.113443672657,0.00490662036464,5122,18
35940241,0.101300440729,0.00438140612096,5122,19
33301292,0.0664552599192,0.00287429615855,5122,20
35923596,0.016290653497,0.000704596808646,5122,21
35901923,0.0141277611256,0.000611048249993,5122,22
