HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
17310565,19.7515468597,0.772908508778,1319,1
17310568,3.24768567085,0.127086952329,1319,2
17385216,0.603875935078,0.0236305966973,1319,3
17352859,0.489764213562,0.0191652290523,1319,4
17312752,0.437371373177,0.0171150155365,1319,5
17347980,0.323064535856,0.0126420138404,1319,6
17267946,0.315456628799,0.0123443044722,1319,7
17385215,0.247167602181,0.00967204943299,1319,8
17399037,0.0678605660796,0.00265548867173,1319,9
17281275,0.0405657365918,0.00158739986364,1319,10
16468656,0.0304732993245,0.00119246717077,1319,11
