HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
13408844,4.72364664078,0.162655204535,1779,1
13411329,2.97236847878,0.102351263165,1779,2
13088579,2.83854556084,0.0977431759238,1779,3
22586081,2.57692456245,0.0887344554067,1779,4
13410972,2.2728509903,0.0782639086246,1779,5
22551787,1.76307320595,0.0607100948691,1779,6
13409119,1.38188266754,0.0475840866566,1779,7
13411192,1.28129410744,0.0441203936934,1779,8
13409128,1.19326090813,0.0410890392959,1779,9
13408839,1.04415607452,0.0359547249973,1779,10
13413699,0.919742405415,0.0316706337035,1779,11
13413399,0.82297629118,0.0283385682851,1779,12
22551791,0.766989767551,0.0264107137918,1779,13
22572120,0.763794124126,0.0263006743044,1779,14
23502966,0.730453014374,0.0251525975764,1779,15
13408843,0.667983591557,0.0230015106499,1779,16
13411400,0.580641627312,0.0199939552695,1779,17
23502969,0.526272058487,0.0181217808276,1779,18
13409124,0.476003110409,0.0163908079267,1779,19
23446439,0.441995382309,0.0152197768912,1779,20
13409120,0.224040970206,0.007714681793,1779,21
23538014,0.0590154342353,0.00203215191141,1779,22
22578944,0.0129456510767,0.000445773708634,1779,23
