HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
8163412,32.0391540527,0.933184444904,318,1
8469706,0.918272137642,0.0267459396273,318,2
8163406,0.772246420383,0.0224927403033,318,3
8471999,0.592996358871,0.017271835357,318,4
6680393,0.0104714939371,0.000304996676277,318,5
