HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
9820106,4.75053358078,0.211848065257,6300,1
9820103,3.7733733654,0.168272018433,6300,2
9815911,2.58775138855,0.115399695933,6300,3
9852585,1.95664262772,0.0872556641698,6300,4
9837450,1.48404836655,0.0661805197597,6300,5
9837449,1.10507059097,0.0492801629007,6300,6
9821833,0.927392840385,0.0413566976786,6300,7
9894549,0.76388412714,0.0340650938451,6300,8
9824443,0.75646007061,0.033734023571,6300,9
9844308,0.719864666462,0.0321020670235,6300,10
9902613,0.5868268013,0.0261692963541,6300,11
9815908,0.527459084988,0.0235218182206,6300,12
9848346,0.4680519104,0.0208725798875,6300,13
9833536,0.435572475195,0.019424173981,6300,14
9854475,0.390355050564,0.0174077209085,6300,15
9775919,0.30420011282,0.0135656772181,6300,16
9795302,0.232630133629,0.0103740440682,6300,17
15689983,0.193736121058,0.00863958150148,6300,18
9904263,0.141482248902,0.00630934210494,6300,19
9854780,0.111976578832,0.00499354908243,6300,20
9880896,0.087933845818,0.00392137328163,6300,21
10063708,0.0806048214436,0.00359453842975,6300,22
9895526,0.0383995473385,0.00171241187491,6300,23
