HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
17129597,19.1870155334,0.697881519794,2130,1
17138173,1.67665278912,0.0609842129052,2130,2
17234210,1.05660843849,0.0384315885603,2130,3
17134101,0.969991326332,0.0352811031044,2130,4
17194137,0.83044308424,0.0302053689957,2130,5
17138172,0.699774801731,0.0254526250064,2130,6
18077613,0.616836190224,0.0224359333515,2130,7
17129601,0.600219249725,0.0218315310776,2130,8
18160240,0.533006548882,0.019386831671,2130,9
17129589,0.431798964739,0.0157056488097,2130,10
18132437,0.427928328514,0.01556486357,2130,11
17247870,0.310194641352,0.0112825836986,2130,12
8886165,0.0466671288013,0.00169740454294,2130,13
8882717,0.0324874930084,0.00118165439926,2130,14
17138175,0.0295045673847,0.00107315764762,2130,15
8582374,0.0228683482856,0.000831781188026,2130,16
8242835,0.0212284699082,0.00077213451732,2130,17
