HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
11944175,11.0786800385,0.490076631308,10761,1
12763277,1.62043952942,0.0716817826033,10761,2
11971851,1.48418319225,0.0656543448567,10761,3
11963856,1.21644759178,0.0538107901812,10761,4
12771488,0.899014830589,0.0397688299417,10761,5
11947893,0.889059603214,0.0393284521997,10761,6
12749514,0.799801051617,0.0353800095618,10761,7
12752518,0.798606336117,0.0353271588683,10761,8
12822209,0.638473272324,0.0282435119152,10761,9
11945378,0.621061682701,0.0274732913822,10761,10
12812967,0.419205754995,0.0185439903289,10761,11
12767462,0.385864526033,0.0170691069216,10761,12
13564458,0.344887673855,0.0152564551681,10761,13
12784551,0.340148389339,0.0150468079373,10761,14
13574151,0.340136706829,0.0150462910533,10761,15
12824361,0.28881379962,0.0127759706229,10761,16
12818029,0.163846373558,0.00724790990353,10761,17
13589304,0.151101559401,0.00668413052335,10761,18
12802658,0.0364963188767,0.00161445164122,10761,19
11970719,0.0357191264629,0.00158007175196,10761,20
12811600,0.0332638919353,0.00147146196105,10761,21
11952523,0.0207639429718,0.000918514037039,10761,22
