HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
22850104,51.6101837158,0.683437287807,185,1
22850102,2.09948205948,0.0278019607067,185,2
22850097,1.63461065292,0.0216459967196,185,3
22855436,1.51824784279,0.020105086267,185,4
22924319,1.353104949,0.0179182160646,185,5
22914359,1.32011139393,0.0174813047051,185,6
22872043,1.30215740204,0.017243552953,185,7
22914360,1.23009824753,0.0162893235683,185,8
22802833,1.05428171158,0.0139611093327,185,9
22976990,0.882224738598,0.011682680808,185,10
22957541,0.868271231651,0.0114979036152,185,11
22874185,0.809590578079,0.0107208378613,185,12
22925556,0.784117102623,0.0103835100308,185,13
22869973,0.71609967947,0.00948280375451,185,14
22952955,0.706540703773,0.00935622025281,185,15
22935335,0.705722093582,0.00934538058937,185,16
22817850,0.66372436285,0.00878923386335,185,17
22932175,0.652292788029,0.00863785389811,185,18
23041840,0.643381714821,0.00851985067129,185,19
22998137,0.643189132214,0.00851730071008,185,20
22977215,0.538204669952,0.00712706521153,185,21
0,0.516106188297,0.00683443062007,185,22
22923116,0.378784090281,0.00501597067341,185,23
22942525,0.374635338783,0.00496103195474,185,24
22850098,0.351956784725,0.00466071581468,185,25
22868092,0.333144396544,0.0044115963392,185,26
22818121,0.330649733543,0.00437856139615,185,27
22808665,0.297035694122,0.00393343437463,185,28
22951155,0.158732160926,0.00210197805427,185,29
23003268,0.155211880803,0.00205536163412,185,30
22877512,0.145309135318,0.00192422652617,185,31
21864909,0.138686165214,0.00183652318083,185,32
22922548,0.118918418884,0.00157475285232,185,33
22808664,0.106669083238,0.00141254346818,185,34
22993797,0.098098821938,0.00129905354697,185,35
22948896,0.0918892621994,0.00121682474855,185,36
9733735,0.0869025960565,0.00115078978706,185,37
23031042,0.0409622862935,0.000542434689123,185,38
22881425,0.0336650535464,0.000445802579634,185,39
22845089,0.0226138252765,0.000299458944937,185,40
