HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
33321115,5.09597730637,0.212802484632,2479,1
33321861,3.63267922401,0.151696741581,2479,2
33321863,2.37406873703,0.0991385355592,2479,3
33321860,2.33794593811,0.0976300910115,2479,4
33329587,1.98728513718,0.0829868763685,2479,5
33328716,1.64007401466,0.0684877112508,2479,6
33321864,1.43444538116,0.0599008835852,2479,7
33328718,1.27362823486,0.0531853362918,2479,8
33336383,0.758566200733,0.031676903367,2479,9
33321859,0.640196204185,0.026733899489,2479,10
33325873,0.58482414484,0.0244216229767,2479,11
33677592,0.446328043938,0.0186381749809,2479,12
33621286,0.444242298603,0.0185510776937,2479,13
33698628,0.320875406265,0.0133994091302,2479,14
23444739,0.277701616287,0.0115965185687,2479,15
33348061,0.255114465952,0.0106533039361,2479,16
33644416,0.217179730535,0.00906919036061,2479,17
33689569,0.133334606886,0.00556790875271,2479,18
33322102,0.0474785231054,0.00198265165091,2479,19
33333512,0.0288220811635,0.00120357889682,2479,20
13069393,0.0162126477808,0.00067702261731,2479,21
