HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
28093349,6.98250770569,0.268660217524,2451,1
28077873,4.49885559082,0.173098772764,2451,2
28144475,2.9305536747,0.112756505609,2451,3
28083571,2.86327981949,0.110168069601,2451,4
28145140,1.31425786018,0.0505676195025,2451,5
21791336,1.25641739368,0.0483421422541,2451,6
21798143,1.21372437477,0.046699475497,2451,7
21834081,1.0812702179,0.0416031479836,2451,8
28086005,0.936532378197,0.0360341891646,2451,9
28717774,0.651065468788,0.0250505115837,2451,10
28639438,0.648305177689,0.0249443054199,2451,11
28674007,0.553168773651,0.0212838202715,2451,12
21836273,0.455624639988,0.0175306946039,2451,13
28098195,0.300043344498,0.011544521898,2451,14
21852222,0.141721576452,0.00545290485024,2451,15
28651221,0.0630101561546,0.00242439005524,2451,16
12564102,0.0338157489896,0.00130110082682,2451,17
28747000,0.028455523774,0.00109485979192,2451,18
28708296,0.0272127315402,0.00104704196565,2451,19
21795167,0.0102863451466,0.000395779265091,2451,20
