HALOID,PMEM,Strength,MEM_MATCH_ID,Rank
32513283,60.1322288513,0.73412668705,173,1
32513275,5.62413787842,0.0686625093222,173,2
32536279,4.06390237808,0.0496143102646,173,3
32521357,2.40081357956,0.0293104276061,173,4
16602591,1.63340592384,0.0199414994568,173,5
32530471,1.54487729073,0.0188606958836,173,6
16527874,1.12126910686,0.0136890579015,173,7
8359216,0.950455665588,0.0116036748514,173,8
32550971,0.856253385544,0.0104536032304,173,9
17411542,0.693589866161,0.00846771895885,173,10
8357012,0.583219587803,0.00712025910616,173,11
32551591,0.58037763834,0.0070855631493,173,12
32536281,0.56768900156,0.0069306534715,173,13
8033090,0.462074488401,0.00564125459641,173,14
16604030,0.446750879288,0.0054541756399,173,15
8035267,0.102265611291,0.00124851369765,173,16
16522642,0.06083779037,0.000742740521673,173,17
32550939,0.0569608919322,0.00069540925324,173,18
8031540,0.0287693664432,0.00035123192356,173,19
